amenities,bathrooms,bedrooms,pets_allowed,price,price_type,square_feet,cityname,state
1,0,0.0,1,0,Monthly,0,Houston,TX
1,0,0.0,1,0,Monthly,0,Bethesda,MD
0,0,0.0,1,0,Monthly,0,Austin,TX
1,0,0.0,1,0,Monthly,0,Vadnais Heights,MN
1,0,0.0,1,0,Monthly,0,Grand Prairie,TX
1,0,0.0,1,0,Monthly,0,Tampa,FL
0,0,0.0,1,1,Monthly,1,Los Angeles,CA
0,0,0.0,1,0,Monthly,0,Sioux Falls,SD
1,0,0.0,1,0,Monthly,1,Randallstown,MD
1,0,0.0,1,0,Monthly,0,Anchorage,AK
1,0,0.0,1,0,Monthly,0,Winter Park,FL
1,0,0.0,1,0,Monthly,0,Dallas,TX
1,0,0.0,1,1,Monthly,0,San Francisco,CA
0,0,0.0,1,1,Monthly,0,South Burlington,VT
0,0,0.0,1,0,Monthly,0,Louisville,KY
0,0,0.0,1,1,Monthly,1,Riverview,FL
0,0,0.0,1,1,Monthly,1,Missoula,MT
1,0,0.0,1,1,Monthly,0,San Diego,CA
1,0,0.0,1,0,Monthly,0,Tampa,FL
0,0,0.0,1,0,Monthly,0,Minneapolis,MN
1,0,0.0,1,1,Monthly,0,Somerville,MA
1,0,0.0,1,0,Monthly,0,Randallstown,MD
0,0,0.0,1,0,Monthly,0,Beaver Dam,WI
1,0,0.0,1,1,Monthly,1,Alpharetta,GA
0,0,0.0,1,0,Monthly,0,Lebanon,OR
1,0,0.0,1,0,Monthly,0,Denton,TX
0,0,0.0,1,1,Monthly,0,Vista,CA
1,0,0.0,1,0,Monthly,1,West Lafayette,IN
0,0,0.0,1,1,Monthly,1,Denver,CO
1,0,0.0,1,0,Monthly,0,Portland,OR
0,0,1.0,1,1,Monthly,1,Henderson,NV
0,0,0.0,1,0,Monthly,0,,
1,0,0.0,1,0,Monthly,0,Bloomington,IN
0,0,0.0,1,0,Monthly,0,Saint Paul,MN
0,0,0.0,1,1,Monthly,0,Valley Village,CA
0,0,0.0,1,0,Monthly,0,Westland,MI
1,0,0.0,1,0,Monthly,1,Des Moines,IA
0,0,0.0,1,0,Monthly,0,Richardson,TX
0,0,0.0,1,1,Monthly,1,Atlanta,GA
0,0,0.0,1,1,Monthly,0,Philadelphia,PA
0,0,0.0,1,1,Monthly,1,Memphis,TN
1,0,0.0,1,1,Monthly,1,Washington,DC
1,0,0.0,1,1,Monthly,1,Pasadena,CA
1,0,0.0,1,0,Monthly,0,Alpharetta,GA
1,0,0.0,1,0,Monthly,0,Petersburg,VA
0,0,0.0,1,0,Monthly,1,West Columbia,SC
1,0,0.0,1,0,Monthly,1,Fort Collins,CO
1,0,0.0,1,0,Monthly,1,Lithonia,GA
0,0,1.0,1,1,Monthly,1,North Bethesda,MD
1,0,0.0,1,0,Monthly,0,Austin,TX
1,0,0.0,1,0,Monthly,0,Bloomington,IN
0,0,0.0,1,1,Monthly,1,Berkeley,CA
1,0,0.0,1,0,Monthly,0,Edgerton,WI
0,0,1.0,1,1,Monthly,1,Columbia,MO
0,0,0.0,1,0,Monthly,0,Aloha,OR
0,0,0.0,1,1,Monthly,0,Long Beach,CA
1,0,0.0,1,1,Monthly,1,Los Angeles,CA
1,0,0.0,1,1,Monthly,0,Chicago,IL
0,0,0.0,1,0,Monthly,0,Minot,ND
1,0,0.0,1,0,Monthly,1,Madison,WI
0,0,0.0,1,1,Monthly,1,Cedar City,UT
1,0,0.0,1,1,Monthly,0,Poulsbo,WA
1,0,0.0,1,1,Monthly,0,Austin,TX
0,0,0.0,1,1,Monthly,1,Beverly Hills,CA
1,0,0.0,1,0,Monthly,0,Belleville,MI
1,0,0.0,1,0,Monthly,0,Johnston,IA
1,0,0.0,1,0,Monthly,1,Lithonia,GA
1,0,0.0,1,0,Monthly,0,Denver,CO
1,0,0.0,1,0,Monthly,0,Dike,IA
0,0,0.0,1,0,Monthly,1,Milwaukie,OR
0,0,1.0,1,1,Monthly,1,Columbia,SC
1,0,0.0,1,1,Monthly,0,,
1,0,0.0,1,0,Monthly,1,Jackson,WI
0,0,0.0,1,0,Monthly,0,Salt Lake City,UT
1,0,0.0,1,0,Monthly,0,Dallas,TX
1,0,0.0,1,0,Monthly,0,Saint Louis,MO
0,0,0.0,1,0,Monthly,0,Round Rock,TX
1,0,0.0,1,1,Monthly,1,Neptune City,NJ
1,0,0.0,1,0,Monthly,0,Austin,TX
0,0,0.0,1,1,Monthly,1,Raleigh,NC
0,0,0.0,1,1,Monthly,0,Saint Paul,MN
0,0,0.0,1,1,Monthly,1,Dallas,TX
1,0,0.0,1,0,Monthly,1,Omaha,NE
0,0,0.0,1,0,Monthly,1,Altoona,IA
0,0,0.0,1,1,Monthly,1,San Diego,CA
1,0,0.0,1,1,Monthly,0,Glendale,CA
0,0,0.0,1,1,Monthly,0,Seattle,WA
1,0,0.0,1,0,Monthly,0,Kansas City,MO
1,0,0.0,1,0,Monthly,0,Spokane Valley,WA
0,0,0.0,1,1,Monthly,0,Austin,TX
0,0,0.0,1,1,Monthly,1,Alexandria,VA
1,0,0.0,1,0,Monthly,0,Tigard,OR
1,0,0.0,1,0,Monthly,0,Abilene,TX
1,0,0.0,1,0,Monthly,1,Cheyenne,WY
1,0,0.0,1,1,Monthly,1,Riverview,FL
1,0,0.0,1,0,Monthly,0,Baton Rouge,LA
0,0,0.0,1,0,Monthly,0,Tacoma,WA
0,0,0.0,1,0,Monthly,0,Ames,IA
0,0,0.0,1,0,Monthly,0,Ames,IA
1,0,0.0,1,0,Monthly,1,Lithonia,GA
0,0,0.0,1,0,Monthly,0,Chicago,IL
1,0,0.0,1,0,Monthly,0,Saint Louis,MO
0,0,0.0,1,0,Monthly,0,Ames,IA
1,0,0.0,1,0,Monthly,0,Hampton,VA
1,0,0.0,1,0,Monthly,1,Lansing,MI
1,0,0.0,1,1,Monthly,0,Los Angeles,CA
0,0,0.0,1,0,Monthly,0,Chubbuck,ID
1,0,0.0,1,0,Monthly,0,Kansas City,MO
0,0,1.0,1,1,Monthly,1,Grand Forks,ND
0,0,0.0,1,0,Monthly,0,Minot,ND
0,0,0.0,1,0,Monthly,0,Saint Paul,MN
0,0,0.0,1,0,Monthly,1,Bentonville,AR
1,0,0.0,1,0,Monthly,0,Minneapolis,MN
1,0,0.0,1,0,Monthly,1,Euless,TX
0,0,0.0,1,0,Monthly,1,,
0,0,0.0,1,0,Monthly,0,Boise,ID
0,0,0.0,1,0,Monthly,0,Denton,TX
1,0,0.0,1,0,Monthly,0,Durham,NC
1,0,0.0,1,0,Monthly,0,Pasadena,TX
0,0,0.0,1,1,Monthly,1,American Fork,UT
1,0,0.0,1,0,Monthly,0,Anchorage,AK
1,0,0.0,1,0,Monthly,0,Milwaukee,WI
1,0,0.0,1,0,Monthly,0,Atlanta,GA
0,0,0.0,1,1,Monthly,1,Mountlake Terrace,WA
0,0,0.0,1,1,Monthly,1,Bismarck,ND
0,0,0.0,1,1,Monthly,1,Lubbock,TX
0,0,0.0,1,1,Monthly,1,Washington,DC
1,0,0.0,1,0,Monthly,0,Indianapolis,IN
1,0,0.0,1,0,Monthly,0,Mountlake Terrace,WA
1,0,0.0,1,0,Monthly,0,Fort Collins,CO
1,0,0.0,1,0,Monthly,0,Houston,TX
1,0,0.0,1,0,Monthly,0,West Linn,OR
1,0,1.0,1,1,Monthly,1,Euless,TX
1,0,0.0,1,1,Monthly,1,Mequon,WI
1,0,0.0,1,1,Monthly,0,San Francisco,CA
1,0,0.0,1,0,Monthly,0,Dallas,TX
1,0,0.0,1,0,Monthly,1,Kansas City,MO
1,0,0.0,1,0,Monthly,0,Salt Lake City,UT
1,0,0.0,1,0,Monthly,0,Antioch,TN
1,0,0.0,1,0,Monthly,0,Kingwood,TX
1,0,1.0,1,1,Monthly,1,Denver,CO
0,0,0.0,1,0,Monthly,1,Washington Township,MI
1,0,0.0,1,0,Monthly,0,Houston,TX
0,0,0.0,1,0,Monthly,0,Norfolk,NE
1,0,0.0,1,0,Monthly,0,Taunton,MA
1,0,0.0,1,0,Monthly,0,Manchester,NH
1,0,0.0,1,1,Monthly,1,Kenmore,WA
1,0,0.0,1,0,Monthly,0,Ann Arbor,MI
1,0,0.0,1,1,Monthly,0,Washington,DC
0,0,0.0,1,0,Monthly,1,Lexington,SC
1,0,0.0,1,0,Monthly,1,Las Vegas,NV
0,0,0.0,1,1,Monthly,0,Long Beach,CA
1,0,0.0,1,0,Monthly,0,Laurel,MD
0,0,0.0,1,0,Monthly,0,Austin,TX
0,0,0.0,1,0,Monthly,0,Cedar Falls,IA
1,0,0.0,1,0,Monthly,0,Cincinnati,OH
1,0,0.0,1,0,Monthly,0,Rapid City,SD
0,0,0.0,1,1,Monthly,0,Oceanside,CA
1,0,0.0,1,1,Monthly,1,Colorado Springs,CO
1,0,0.0,1,1,Monthly,0,Austin,TX
0,0,0.0,1,0,Monthly,0,Denton,TX
1,0,0.0,1,1,Monthly,0,Hanover,MD
0,0,0.0,1,0,Monthly,1,Apex,NC
1,0,0.0,1,0,Monthly,0,Elyria,OH
1,0,0.0,1,0,Monthly,1,Dayton,OH
1,0,0.0,1,0,Monthly,0,Denver,CO
0,0,0.0,1,0,Monthly,1,Salt Lake City,UT
1,0,0.0,1,1,Monthly,0,Austin,TX
0,0,0.0,1,1,Monthly,1,Irondale,AL
1,0,0.0,1,0,Monthly,0,Oaklyn,NJ
0,0,0.0,1,0,Monthly,1,Grand Forks,ND
0,0,0.0,1,0,Monthly,0,Omaha,NE
1,0,0.0,1,0,Monthly,1,Durham,NC
1,0,0.0,1,0,Monthly,0,Dallas,TX
1,0,0.0,1,0,Monthly,0,Tallahassee,FL
1,0,0.0,1,0,Monthly,0,Manchester,NH
1,0,0.0,1,0,Monthly,0,Norman,OK
1,0,0.0,1,1,Monthly,0,San Francisco,CA
1,0,0.0,1,1,Monthly,1,Los Gatos,CA
1,0,0.0,1,0,Monthly,1,Cottage Grove,MN
0,0,0.0,1,1,Monthly,0,Hermosa Beach,CA
0,0,0.0,1,0,Monthly,1,Concord,NC
1,0,0.0,1,0,Monthly,0,Phoenix,AZ
1,0,0.0,1,0,Monthly,1,Trenton,NJ
0,0,0.0,1,1,Monthly,1,Saint Louis,MO
1,0,0.0,1,0,Monthly,0,Minneapolis,MN
0,0,0.0,1,0,Monthly,1,Minot,ND
1,0,0.0,1,0,Monthly,0,Houston,TX
1,0,0.0,1,0,Monthly,0,Austin,TX
1,0,0.0,1,1,Monthly,0,Ann Arbor,MI
1,0,0.0,1,0,Monthly,1,East Hartford,CT
0,0,0.0,1,0,Monthly,0,Dallas,TX
1,0,0.0,1,0,Monthly,0,San Antonio,TX
1,0,0.0,1,1,Monthly,1,Hackensack,NJ
1,0,0.0,1,1,Monthly,0,Manchester,NH
1,0,0.0,1,0,Monthly,0,Tulsa,OK
1,0,0.0,1,1,Monthly,1,Abington,MA
1,0,0.0,1,0,Monthly,1,San Antonio,TX
0,0,0.0,1,0,Monthly,0,Pittsburgh,PA
1,0,0.0,1,0,Monthly,0,Colorado Springs,CO
1,0,0.0,1,1,Monthly,0,Cerritos,CA
1,0,0.0,1,0,Monthly,0,Milwaukee,WI
1,0,0.0,1,0,Monthly,0,Roswell,GA
1,0,0.0,1,1,Monthly,1,Quincy,MA
1,0,0.0,1,0,Monthly,0,Roselle Park,NJ
0,0,0.0,1,0,Monthly,1,,
1,0,0.0,1,0,Monthly,0,Knightdale,NC
1,0,0.0,1,1,Monthly,1,Cedar Hill,TX
0,0,0.0,1,1,Monthly,1,Pingree Grove,IL
1,0,0.0,1,0,Monthly,0,Dallas,TX
0,0,0.0,1,0,Monthly,1,Saint Louis,MO
1,0,0.0,1,1,Monthly,0,Washington,DC
0,0,0.0,1,0,Monthly,0,Austin,TX
0,0,0.0,1,1,Monthly,1,Portland,OR
0,0,0.0,1,0,Monthly,0,Baton Rouge,LA
0,0,0.0,1,0,Monthly,0,,
1,0,0.0,1,0,Monthly,0,Saint Paul,MN
0,0,0.0,1,1,Monthly,1,York,PA
0,0,0.0,1,1,Monthly,0,Encinitas,CA
1,0,0.0,1,0,Monthly,0,Las Vegas,NV
1,0,0.0,1,1,Monthly,1,Ellicott City,MD
0,0,1.0,1,1,Monthly,1,Saint Cloud,FL
1,0,0.0,1,0,Monthly,0,Richmond,VA
1,0,0.0,1,1,Monthly,0,San Francisco,CA
1,0,0.0,1,0,Monthly,0,,
0,0,0.0,1,1,Monthly,0,Arlington,VA
1,0,0.0,1,1,Monthly,1,Hyattsville,MD
1,0,0.0,1,0,Monthly,1,Maple Grove,MN
1,0,0.0,1,0,Monthly,0,Springfield,OH
1,0,0.0,1,0,Monthly,0,Ann Arbor,MI
0,0,0.0,1,1,Monthly,0,Whitefish Bay,WI
1,0,0.0,1,0,Monthly,0,Lexington Park,MD
1,0,0.0,1,1,Monthly,0,Woodinville,WA
1,0,0.0,1,0,Monthly,0,Bryan,TX
1,0,0.0,1,0,Monthly,0,Saint Louis,MO
0,0,0.0,1,0,Monthly,0,Philadelphia,PA
0,0,1.0,1,1,Monthly,1,Skillman,NJ
1,0,0.0,1,0,Monthly,1,Cary,NC
1,0,0.0,1,0,Monthly,0,Monroeville,PA
0,0,0.0,1,1,Monthly,0,Renton,WA
0,0,0.0,1,0,Monthly,1,San Antonio,TX
0,0,0.0,1,0,Monthly,0,Hoover,AL
1,0,0.0,1,1,Monthly,0,Minneapolis,MN
0,0,0.0,1,0,Monthly,0,Chicago,IL
1,0,0.0,1,1,Monthly,0,Danbury,CT
1,0,0.0,1,1,Monthly,1,Bellevue,WA
1,0,0.0,1,1,Monthly,1,Austin,TX
1,0,0.0,1,0,Monthly,0,Coraopolis,PA
1,0,0.0,1,0,Monthly,0,Lawrenceville,GA
1,0,0.0,1,1,Monthly,1,San Antonio,TX
0,0,0.0,1,1,Monthly,1,Kaneohe,HI
1,0,0.0,1,1,Monthly,1,Longmont,CO
1,0,0.0,1,0,Monthly,0,Tacoma,WA
1,0,0.0,1,0,Monthly,1,Anniston,AL
1,0,0.0,1,1,Monthly,0,San Diego,CA
0,0,0.0,1,0,Monthly,0,Norfolk,VA
0,0,0.0,1,0,Monthly,0,San Antonio,TX
0,0,0.0,1,0,Monthly,0,Troy,NY
1,0,0.0,1,0,Monthly,0,Lewisville,TX
1,0,0.0,1,0,Monthly,1,Colorado Springs,CO
0,0,0.0,1,0,Monthly,1,Mandan,ND
0,0,0.0,1,0,Monthly,0,Bossier City,LA
1,0,0.0,1,1,Monthly,1,Orlando,FL
1,0,0.0,1,1,Monthly,0,Jersey City,NJ
1,0,0.0,1,0,Monthly,1,Omaha,NE
1,0,0.0,1,0,Monthly,1,Clarkston,GA
0,0,0.0,1,0,Monthly,0,Phoenix,AZ
0,0,0.0,1,0,Monthly,1,San Antonio,TX
1,0,0.0,1,0,Monthly,0,Overland Park,KS
1,0,0.0,1,0,Monthly,1,Apex,NC
0,0,0.0,1,1,Monthly,1,San Jose,CA
0,0,0.0,1,1,Monthly,0,El Segundo,CA
0,0,0.0,1,1,Monthly,1,Altoona,IA
0,0,0.0,1,1,Monthly,0,Los Angeles,CA
1,0,0.0,1,0,Monthly,0,Omaha,NE
0,0,0.0,1,0,Monthly,1,Shreveport,LA
1,0,0.0,1,0,Monthly,0,Cleveland,OH
1,0,0.0,1,1,Monthly,1,Hawthorne,CA
1,0,0.0,1,0,Monthly,0,Hot Springs,AR
1,0,0.0,1,0,Monthly,0,Ann Arbor,MI
1,0,0.0,1,1,Monthly,0,Eugene,OR
1,0,0.0,1,0,Monthly,0,Dallas,TX
1,0,0.0,1,0,Monthly,0,Wexford,PA
1,0,0.0,1,1,Monthly,1,Chicago,IL
1,0,0.0,1,0,Monthly,0,Lenexa,KS
0,0,0.0,1,1,Monthly,1,Gansevoort,NY
0,0,0.0,1,1,Monthly,1,Kill Devil Hills,NC
0,0,0.0,1,0,Monthly,0,Richardson,TX
1,0,0.0,1,1,Monthly,0,Lynnwood,WA
0,0,0.0,1,0,Monthly,0,Van Buren,AR
1,0,0.0,1,0,Monthly,0,Beaverton,OR
1,0,0.0,1,0,Monthly,0,Tucson,AZ
1,0,0.0,1,0,Monthly,0,Baltimore,MD
0,0,0.0,1,0,Monthly,0,Houston,TX
0,0,0.0,1,0,Monthly,0,Pasadena,TX
0,0,0.0,1,1,Monthly,1,Reno,NV
1,0,1.0,1,1,Monthly,1,Humble,TX
1,0,0.0,1,1,Monthly,0,South Weymouth,MA
0,0,0.0,1,1,Monthly,1,Winter Park,FL
1,0,0.0,1,0,Monthly,0,West Haven,UT
1,0,0.0,1,0,Monthly,0,Cincinnati,OH
1,0,0.0,1,1,Monthly,0,Plainsboro,NJ
1,0,0.0,1,0,Monthly,1,Hudson,IA
0,0,0.0,1,0,Monthly,1,Jenks,OK
0,0,0.0,1,0,Monthly,0,Edmond,OK
1,0,0.0,1,0,Monthly,0,Gaithersburg,MD
1,0,0.0,1,0,Monthly,0,Lewisville,TX
0,0,0.0,1,0,Monthly,1,Fort Smith,AR
1,0,0.0,1,1,Monthly,1,Mount Holly,NJ
0,0,0.0,1,0,Monthly,1,Shawnee,OK
0,0,0.0,1,1,Monthly,0,Everett,WA
1,0,0.0,1,0,Monthly,0,Evansville,IN
1,0,0.0,1,0,Monthly,0,Bloomington,IN
0,0,0.0,1,0,Monthly,0,Glendale,AZ
1,0,0.0,1,0,Monthly,0,Knoxville,TN
0,0,0.0,1,0,Monthly,0,South Saint Paul,MN
1,0,0.0,1,0,Monthly,0,Baltimore,MD
0,0,0.0,1,0,Monthly,0,Des Moines,IA
0,0,1.0,1,1,Monthly,1,Portland,OR
1,0,0.0,1,0,Monthly,0,Happy Valley,OR
1,0,0.0,1,0,Monthly,1,Federal Way,WA
0,0,0.0,1,0,Monthly,1,Sioux Falls,SD
1,0,0.0,1,0,Monthly,0,Maple Shade,NJ
1,0,0.0,1,1,Monthly,0,Arlington,VA
1,0,0.0,1,0,Monthly,0,Spring,TX
0,0,1.0,1,1,Monthly,1,Columbus,OH
0,0,0.0,1,0,Monthly,0,Omaha,NE
1,0,0.0,1,1,Monthly,0,Madison,WI
0,0,0.0,1,1,Monthly,1,Matthews,NC
1,0,0.0,1,0,Monthly,0,Orlando,FL
1,0,0.0,1,0,Monthly,0,San Antonio,TX
1,0,0.0,1,0,Monthly,1,Indianapolis,IN
1,0,0.0,1,0,Monthly,0,Denton,TX
0,0,0.0,1,0,Monthly,0,Ames,IA
0,0,0.0,1,1,Monthly,0,San Diego,CA
1,0,0.0,1,0,Monthly,0,Springfield,NJ
1,0,0.0,1,0,Monthly,1,Coventry,RI
0,0,0.0,1,1,Monthly,1,Mandan,ND
1,0,0.0,1,0,Monthly,0,Sioux Falls,SD
0,0,0.0,1,0,Monthly,0,Frederick,MD
0,0,0.0,1,1,Monthly,1,Phoenix,AZ
0,0,1.0,1,1,Monthly,1,Portland,OR
1,0,0.0,1,0,Monthly,0,Norman,OK
1,0,0.0,1,0,Monthly,0,Norwalk,IA
0,0,1.0,1,1,Monthly,1,Middletown,OH
0,0,0.0,1,1,Monthly,1,Dallas,TX
0,0,0.0,1,0,Monthly,0,Wauwatosa,WI
1,0,0.0,1,1,Monthly,0,Arlington,VA
0,0,0.0,1,0,Monthly,0,Lubbock,TX
1,0,0.0,1,1,Monthly,1,White Bear Lake,MN
1,0,0.0,1,1,Monthly,0,Arlington,VA
0,0,0.0,1,1,Monthly,1,Dallas,TX
1,0,0.0,1,0,Monthly,0,Houston,TX
1,0,0.0,1,1,Monthly,0,Washington,DC
0,0,0.0,1,1,Monthly,1,Glenmont,NY
0,0,0.0,1,1,Monthly,1,Charlotte,NC
1,0,0.0,1,0,Monthly,1,Las Vegas,NV
0,0,0.0,1,0,Monthly,0,Austin,TX
1,0,0.0,1,0,Monthly,0,Raleigh,NC
0,0,1.0,1,1,Monthly,1,Reno,NV
0,0,0.0,1,0,Monthly,1,Rochester,NY
0,0,0.0,1,0,Monthly,0,Austin,TX
0,0,0.0,1,0,Monthly,1,Detroit,MI
1,0,0.0,1,1,Monthly,0,Chicago,IL
1,0,0.0,1,0,Monthly,0,Glen Burnie,MD
1,0,0.0,1,0,Monthly,1,Brandon,FL
1,0,0.0,1,0,Monthly,1,Greeley,CO
1,0,0.0,1,0,Monthly,0,Kansas City,MO
1,0,0.0,1,0,Monthly,1,New Braunfels,TX
1,0,0.0,1,0,Monthly,0,Houston,TX
0,0,0.0,1,1,Monthly,1,Sacramento,CA
1,0,0.0,1,0,Monthly,0,Portland,OR
1,0,0.0,1,1,Monthly,1,Cedar Knolls,NJ
1,0,0.0,1,0,Monthly,0,Omaha,NE
1,0,0.0,1,1,Monthly,1,Los Angeles,CA
0,0,0.0,1,1,Monthly,1,Philadelphia,PA
1,0,0.0,1,0,Monthly,1,Euless,TX
1,0,0.0,1,0,Monthly,0,Milford,NH
0,0,0.0,1,0,Monthly,0,Austin,TX
1,0,0.0,1,0,Monthly,1,Tea,SD
0,0,0.0,1,1,Monthly,0,Washington,DC
0,0,0.0,1,1,Monthly,0,Fort Lauderdale,FL
0,0,0.0,1,0,Monthly,1,Louisville,OH
1,0,0.0,1,0,Monthly,0,Lawrence,MA
0,1,1.0,1,1,Monthly,1,Tallahassee,FL
1,0,0.0,1,1,Monthly,1,Jersey City,NJ
1,0,1.0,1,0,Monthly,1,Locust,NC
1,0,0.0,1,1,Monthly,0,San Francisco,CA
1,0,0.0,1,0,Monthly,1,Kansas City,MO
1,0,0.0,1,0,Monthly,0,Salt Lake City,UT
1,0,0.0,1,0,Monthly,0,Cary,NC
1,0,0.0,1,0,Monthly,0,Des Moines,IA
0,0,0.0,1,1,Monthly,0,La Verne,CA
0,0,0.0,1,1,Monthly,0,Arlington,VA
1,0,0.0,1,0,Monthly,0,,
1,0,0.0,1,1,Monthly,0,Seattle,WA
1,0,0.0,1,1,Monthly,0,Saint Paul,MN
0,0,0.0,1,0,Monthly,0,Minneapolis,MN
1,0,0.0,1,1,Monthly,1,Tampa,FL
1,0,0.0,1,1,Monthly,1,Denver,CO
1,0,0.0,1,1,Monthly,0,Austin,TX
0,0,0.0,1,1,Monthly,1,Eagle River,AK
0,0,0.0,1,1,Monthly,1,Philadelphia,PA
1,0,0.0,1,0,Monthly,0,Kent,WA
1,0,1.0,1,1,Monthly,1,Long Beach,CA
0,0,0.0,1,1,Monthly,1,Baton Rouge,LA
1,0,0.0,1,0,Monthly,0,Cincinnati,OH
0,0,0.0,1,0,Monthly,0,Chicago,IL
1,0,0.0,1,1,Monthly,0,Austin,TX
0,0,0.0,1,0,Monthly,1,Sioux Falls,SD
1,0,0.0,1,0,Monthly,0,Springdale,AR
1,0,0.0,1,0,Monthly,0,Franklin,OH
1,0,0.0,1,1,Monthly,0,Hyde Park,MA
1,0,0.0,1,1,Monthly,0,Chicago,IL
1,0,0.0,1,1,Monthly,1,East Orange,NJ
1,0,0.0,1,0,Monthly,1,Pittsburgh,PA
1,0,0.0,1,0,Monthly,0,Glen Burnie,MD
0,0,0.0,1,1,Monthly,1,Mandan,ND
1,0,0.0,1,0,Monthly,0,Eatontown,NJ
1,0,0.0,1,0,Monthly,0,Macon,GA
0,0,0.0,1,0,Monthly,0,Union City,GA
1,0,0.0,1,0,Monthly,0,Dallas,TX
1,0,0.0,1,1,Monthly,0,Raleigh,NC
1,0,0.0,1,1,Monthly,0,Austin,TX
1,0,0.0,1,0,Monthly,1,Madison,TN
1,0,0.0,1,0,Monthly,0,Jacksonville,FL
0,0,0.0,1,1,Monthly,1,Fort Collins,CO
1,0,0.0,1,1,Monthly,0,Boston,MA
0,0,0.0,1,1,Monthly,1,Denver,CO
0,0,0.0,1,0,Monthly,1,Frederick,MD
1,0,0.0,1,0,Monthly,0,Sioux Falls,SD
1,0,0.0,1,1,Monthly,1,Madison,WI
0,0,0.0,1,1,Monthly,1,Tuscaloosa,AL
1,0,0.0,1,0,Monthly,1,Columbia,SC
1,0,0.0,1,0,Monthly,1,Waverly,IA
0,0,0.0,1,0,Monthly,0,Portland,OR
0,0,0.0,1,0,Monthly,1,Clayton,NC
0,0,0.0,1,1,Monthly,1,Auburn Hills,MI
1,0,0.0,1,0,Monthly,0,Denver,CO
1,0,0.0,1,0,Monthly,0,Essexville,MI
0,0,0.0,1,0,Monthly,0,Houston,TX
1,0,0.0,1,0,Monthly,0,Minneapolis,MN
1,0,0.0,1,0,Monthly,0,Austin,TX
0,0,0.0,1,0,Monthly,0,Tuscaloosa,AL
0,0,0.0,1,1,Monthly,1,Aurora,CO
0,0,0.0,1,1,Monthly,1,Dallas,TX
1,0,0.0,1,1,Monthly,0,Los Angeles,CA
0,0,0.0,1,1,Monthly,0,North Hollywood,CA
1,0,0.0,1,0,Monthly,0,Phoenix,AZ
1,0,0.0,1,1,Monthly,0,Bellevue,WA
0,0,0.0,1,0,Monthly,0,Springfield,MO
0,0,0.0,1,0,Monthly,1,Tulare,CA
0,0,0.0,1,0,Monthly,0,Austin,TX
1,0,0.0,1,0,Monthly,0,Loveland,CO
0,0,0.0,1,0,Monthly,1,Clayton,NC
1,0,0.0,1,0,Monthly,0,Chicago,IL
1,0,0.0,1,0,Monthly,0,Lafayette,IN
1,0,0.0,1,0,Monthly,0,Saint Louis,MO
0,0,1.0,1,1,Monthly,1,Clayton,NC
1,0,0.0,1,0,Monthly,0,Toledo,OH
1,0,0.0,1,0,Monthly,0,Stow,OH
1,0,0.0,1,1,Monthly,1,Saint Louis Park,MN
1,0,0.0,1,0,Monthly,0,Cleveland,OH
0,0,0.0,1,0,Monthly,0,Nevada,IA
1,0,0.0,1,0,Monthly,0,Homestead,PA
0,0,0.0,1,1,Monthly,0,Los Angeles,CA
1,0,0.0,1,0,Monthly,0,Raleigh,NC
0,0,0.0,1,1,Monthly,0,Los Angeles,CA
0,0,1.0,1,1,Monthly,1,Saint George,UT
1,0,0.0,1,0,Monthly,0,Tucson,AZ
0,0,0.0,1,0,Monthly,0,Grand Forks,ND
0,0,0.0,1,1,Monthly,1,Chicago,IL
1,0,0.0,1,1,Monthly,0,Austin,TX
1,0,0.0,1,0,Monthly,0,Urbandale,IA
1,0,0.0,1,1,Monthly,1,Colorado Springs,CO
0,0,0.0,1,1,Monthly,0,Beverly Hills,CA
1,0,0.0,1,0,Monthly,0,Madison,WI
0,0,0.0,1,1,Monthly,0,Harrison,NY
1,0,0.0,1,1,Monthly,0,Boston,MA
1,0,0.0,1,0,Monthly,0,Woodbridge,VA
1,0,0.0,1,0,Monthly,0,Austin,TX
0,0,1.0,1,0,Monthly,1,Junction City,KS
0,0,0.0,1,0,Monthly,0,Seattle,WA
1,0,0.0,1,0,Monthly,0,Alexandria,VA
1,0,0.0,1,0,Monthly,0,Wenatchee,WA
0,0,1.0,1,1,Monthly,1,Orlando,FL
0,0,0.0,1,0,Monthly,0,Boise,ID
1,0,0.0,1,0,Monthly,0,Minneapolis,MN
1,0,0.0,1,1,Monthly,1,Madison,WI
1,0,0.0,1,0,Monthly,0,Manchester,NH
1,0,0.0,1,0,Monthly,1,Knightdale,NC
1,0,0.0,1,0,Monthly,0,Colorado Springs,CO
0,0,0.0,1,0,Monthly,1,Fayetteville,AR
1,0,0.0,1,0,Monthly,0,Philadelphia,PA
0,0,0.0,1,1,Monthly,0,Arlington,VA
1,0,0.0,1,0,Monthly,0,Arlington,TX
1,0,0.0,1,0,Monthly,0,Loveland,OH
1,0,0.0,1,0,Monthly,0,Norman,OK
1,0,0.0,1,1,Monthly,0,Kirkland,WA
1,0,0.0,1,1,Monthly,0,Detroit,MI
1,0,0.0,1,0,Monthly,0,Stone Mountain,GA
1,0,0.0,1,0,Monthly,0,Savannah,GA
1,0,0.0,1,1,Monthly,0,Winooski,VT
0,0,0.0,1,0,Monthly,0,Ames,IA
